City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
Jaipur,19.226216290613657,47.54990766065898,9.569330494018486,28.200752115758384,31.0953074000314,38.14213243260984,0.6435224790254529,9.811380316851464,26.782304995095867,0.3591871202248954,3.662387604872736,61.08128797751045
Jaipur,107.55533059501788,238.01827137257425,43.32206134601686,30.920649304971704,65.35705053854025,17.07319251907726,2.226039325310082,23.09747840084767,41.54271391535281,2.2772007340235594,2.041393690456173,247.61246759337104
Jaipur,65.30990967697227,123.54779169727496,12.046993038131346,32.66766670800776,39.43550000477013,16.677854191908587,1.0153263873650986,10.903263873650983,61.65434736837359,0.8742013885576301,6.26851389988668,154.56805554230522
Jaipur,49.105704382796134,140.59075990299826,4.553243343849661,20.54644058425321,20.49969577887346,25.672515909330468,0.6359150973942238,12.072655519305036,77.15641688271204,1.4885319805547952,2.645533603978748,122.71767857102807
Jaipur,77.24004371803807,156.21541933533027,5.7393710925752925,44.01296928268853,39.60504467374488,50.976931396019,0.8515231813396207,10.460066341622552,57.95637918630227,2.5556843195377414,10.164326801113138,162.5430455981138
Jaipur,36.97106143580655,93.09238199136948,6.585778357730663,23.68790065879433,26.03808947260316,18.64785359797948,0.769386783033382,11.979693248879332,52.159150337860275,0.4353301388907334,2.792735803304998,107.11084966213971
Jaipur,22.084836347452597,44.49294154564119,6.834975491647491,17.514852159292925,19.59740631484605,26.622642701858968,0.7249992094079836,9.394939124414734,26.567603962850164,0.3900047435520986,3.857467981023334,55.25003952960082
Jaipur,46.96644549255472,96.80421442638512,11.478401738185132,23.549983731248936,30.195584890039022,12.649938528391736,0.692621587487273,9.462990417136858,28.125069605983796,0.6164617613057863,8.780587601497537,103.0
Jaipur,52.816533537829464,152.69729533024673,9.813890575350612,30.08385841542326,34.534242126453165,17.190152961895905,0.6032921951503878,8.154614982679956,96.12275853928683,0.8306922474019934,19.63129062760222,167.14462020784052
Jaipur,51.5581384171798,150.63013322504327,13.09100089863902,36.49236452835921,43.14060621594828,24.117875961044508,0.8863751123298773,12.365255965964597,37.526755816191425,0.8763751123298774,5.856505341909724,130.78749625567076
Jaipur,36.38380743878433,71.15929874430027,7.192064187071889,32.082050049213585,32.11760497509189,29.46134879351386,0.68,13.980243177138776,41.750401527127735,1.4740859605688683,7.393677364511982,80.77562561516982
Jaipur,53.04242010287168,129.3607621827615,11.846046243155062,22.89289182287252,28.401970476055336,21.15478447504205,0.9107308011268076,11.461052645522194,43.933622623999334,0.4645846409014462,5.6528732459720805,130.80980593802556
Jaipur,26.558721975399543,78.76109021101034,3.2991624602673175,11.629653421927278,13.017559572595571,18.392296043817183,0.5924043315076172,11.045371816468814,54.776014495822075,0.4320216575380859,19.676447933900523,80.48086630152343
Jaipur,36.56783041450289,96.18717164027608,10.689891765457284,28.84717351367019,34.92604022383257,42.37141230646785,0.7087813191186231,11.710914947358082,46.23013295143577,0.5210250552948985,2.0521336282394587,100.46260439706208
Jaipur,31.599722495031063,71.7654051629143,5.925263601422249,15.241326292642778,19.07730022755043,26.015263601422248,0.6559267477436378,9.702974468410927,58.07382636338838,0.6204578266022641,1.151098783845434,80.0
Jaipur,86.39441957457699,154.3911741355733,6.8691193983200245,23.353752904378595,27.00582918295972,12.22980596912136,0.6333101159632398,6.087132672452116,96.7714344841364,3.233026532371383,6.016485902856653,195.00099503014687
Jaipur,44.738985917649494,99.07271738450288,11.99629955128626,30.83591865006601,37.733885729633926,52.12252176420282,0.6211580057511508,9.85259910257252,36.667740648107625,0.6201389606901381,2.3717138485117033,101.0
Jaipur,71.44677051981213,155.77549957523132,22.458897587663017,42.38555129485916,50.89522707158781,13.005525168973238,1.3249416380373438,12.116562754394089,46.07924784812962,1.7343709483177414,7.71211413794392,198.9857327570099
Jaipur,33.82971735120695,79.57961776689285,11.857148220281772,33.34396706215961,34.358269627815474,33.877356576548465,1.1985461515161973,10.418993489511214,28.70972347629928,0.4929605516708198,3.8508356961944927,86.3184220668328
Jaipur,44.396973874139896,98.1419013046864,17.840740762615027,48.21030869673652,54.15376353763273,55.34581221512104,1.1919286591887297,14.150236685756765,71.2941900187739,3.7597621972957658,29.95540973763979,123.0
Jaipur,15.93586122106104,33.685886574723895,2.92645875621974,11.054787863942597,11.59937626865922,19.0401233982374,0.4698504055805195,12.473917336127016,46.46982589443689,0.4582792429163634,17.468653650224677,63.78304596579221
Jaipur,51.951242186851594,135.94203005481376,47.15253278081319,32.64477536692473,46.60033542139332,26.42851097281786,0.7568325577535094,12.23716903928627,33.85847878406397,5.2307828152232885,10.962465222887086,116.00805958638844
Jaipur,63.63275526286805,178.83025882627211,15.53500712680813,32.82149834165504,38.69043692782141,17.713336234305018,0.6448978948527788,10.638570527938905,45.294066800058744,0.8169542514134649,3.392801175930678,147.51883805712606
Jaipur,54.9615719540965,125.0682058167971,24.05858037245208,40.842574598095176,54.146234264179775,24.99834562191276,1.2403321277607402,10.055009391074684,43.22695590082617,1.852297419661599,11.970380816371447,139.3903109138136
Jaipur,62.12570652526499,172.47930703319187,25.60091270234261,56.79335428854658,79.80590244320177,20.040391158146836,2.349549275529461,10.13511086202794,40.06743729262725,1.8815831623476524,0.8783460179271079,173.65431200449532
Jaipur,42.88729086234603,91.92096618449452,7.539185141247786,24.34057728285862,26.41311921385011,28.715817764223974,0.8037938514435753,8.37788983706833,56.17053971007477,1.0261521775489473,8.527101963819856,100.12466268120326
Jaipur,51.334519313023165,159.11179505190057,14.637257906074408,36.59221794088981,42.14456071140064,24.8632777125043,0.804590644235179,10.040616183436528,56.86020252809311,1.0275944974343527,8.972729993894049,146.26108970444903
Jaipur,102.0064325822666,239.19077682636376,47.62647370664654,45.07798316475564,81.47317074044125,22.370854862108548,2.44286823477173,11.891560577889866,43.02955527316559,2.9649396523780207,2.695944803590365,257.32087945826794
Jaipur,52.64722337605799,133.34244692589272,10.771782854655145,26.07781031501119,30.38954782532351,19.366185531180054,0.8212302411469992,13.85505699761647,82.50606051704935,0.6758804084298059,7.823733530280302,189.95711318708032
Jaipur,46.84751378355718,109.3792066279667,27.959193886438147,36.990602456641945,54.75066184792956,26.32677980281148,1.395065762051878,14.088073817850836,53.273831138300125,2.4309715755442403,10.021217654812435,127.4365719184808
Jaipur,23.096654337186045,52.82288008708916,3.2694292973138768,11.87309034101182,12.86828789194163,18.08265133894557,0.5447585488635633,11.55427564659069,52.86092190433912,0.2798682993801254,9.234723895767404,77.00439002066248
Jaipur,50.68628275378965,122.4340274269328,8.982998324134922,15.949189699572914,24.931341677613275,7.13134885989218,0.4205313771861889,9.765751376603458,18.89856933812804,0.3396249102215137,1.1117504189662697,115.0125029926162
Jaipur,46.80861766087116,111.80505461920716,13.419005614971228,23.60045737598785,31.76373047436301,13.320707502750157,0.7484073506353897,11.675820316242008,21.525472178668473,0.6662031647594303,7.065974476765505,121.65860132768545
Jaipur,18.83240584953645,45.23822673412381,8.263643703115996,16.934088711430388,24.502842639307,22.73589074221001,0.6619526226782166,10.379530336054088,29.572377084633008,0.7226838288645678,3.1975612762881895,75.19526226782166
Jaipur,51.959670034326805,106.34883641536676,6.936672447188738,39.6220527917882,38.00799930089832,28.55213963559502,0.8470267454449377,11.335262245180726,54.050055588194915,2.9620111176389825,5.072629374836166,105.70267454449376
Jaipur,41.321752593775706,88.36511541823677,11.942270087033036,35.14587919279251,39.343739885231166,21.38217968304673,0.9805213544635512,11.768482103904054,56.14251057652213,0.7659715273819316,5.13274720480499,103.29857636909658
Jaipur,80.95160945700634,168.06943970161325,22.867645050599386,53.946567766726155,62.18717635401586,25.12812993003007,1.57639875556579,11.30715320476492,48.40639776036525,2.123114374602444,3.244647417452185,220.09003111085525
Jaipur,25.89103071328635,49.187552434855256,12.226012123594929,22.60133441095208,29.66137199424996,25.871431804394533,0.8702661143678577,15.758006061797465,42.88745888052561,0.3206821580121851,3.888868054158406,81.287856132521
Jaipur,75.04787081057577,180.1530865801431,30.133154242285155,50.445381117735664,72.48618458184657,34.2297371826104,1.2121592133084698,14.7586895034338,37.16249350002688,2.212707474403342,9.585553863472542,177.3082989761337
Jaipur,50.614265827926566,122.53825663740535,8.974155707528116,16.03532764396307,24.955451458774235,7.21907682338082,0.4224879467517833,9.76,19.01796735944817,0.3385596097752833,1.1263680707354171,114.92143326047
Jaipur,82.33823968491185,155.68312755947616,8.059336873638088,18.685743906408717,19.57454062867742,12.3920737890001,0.5020641427248281,10.46376658016134,97.40369424310826,1.1148299969126576,2.811523991355441,202.16132143959769
Jaipur,30.483364425321575,64.6270706411279,5.569529710722913,28.38828778340729,28.381993999213616,31.59797077795877,0.7719235535583892,14.329776270516204,70.88255756445542,1.9970354183002872,19.4756578185699,96.38823299443914
Jaipur,46.074255504086544,124.48056538446292,15.332888793114838,35.33909509271029,44.97287009304058,22.699269163955975,0.9571112068851624,11.370395623049555,70.85812546553318,0.8784448275406491,2.8662767900601835,131.36239389911665
Jaipur,31.9672717381562,64.63589928053935,3.953557376335125,29.534044320248455,27.87384825487462,29.947697175683658,0.639781508128172,15.038554489781074,78.1724373833043,1.3981008526475271,24.581507016604803,107.3187672085448
Jaipur,83.78852128491042,171.3422000568773,26.54110617584837,22.262209722144014,31.15067521853468,40.38294293227908,0.0,11.973095373466132,50.683395423206875,2.362015990337314,3.188630232397175,178.9595835405864
Jaipur,60.09394982144628,189.04649592744852,10.23438513822381,30.02793262448613,39.145973951773506,14.511740930061768,0.5548204550013428,7.888095678688,71.8087049873572,0.7943960759136075,12.455538972044335,155.0065289090421
Jaipur,128.02085376791402,216.03859298289973,8.303171917242823,49.405205820692785,48.33237499850457,53.49537688335884,1.1988335616192531,13.873840410196848,64.85547688455519,3.704679965816929,12.34873407556166,254.762448635668
Jaipur,34.237251008026625,71.98008185490337,9.72747641129629,19.509512096773463,25.68218326613156,13.52509637095888,0.744524395161327,10.7429028225835,25.94899959677119,0.8847806451624619,16.499926209672807,108.2134072580096
Jaipur,42.324784453060374,92.88900454424328,6.789483089042263,39.745699140897806,38.75405855534437,31.988966178084528,0.7832811711068873,11.838686521725403,48.7202322054394,3.0764533064541593,7.4467137797339005,91.53437657786225
Jaipur,52.41,95.02,8.34,16.29,10.69,31.7,0.0,8.48,77.47,1.02,1.19,116.0
Jaipur,48.097614422942115,105.5158489979463,7.614301237418674,39.917737056219835,38.086405213741976,35.78374502162301,0.8819813430455863,10.5303713926699,49.69232338720984,2.7251701488729383,10.345912934212736,106.0
Jaipur,23.7,53.06,9.36,21.42,26.0,28.92,0.76,8.6,19.22,0.54,2.35,62.0
Jaipur,28.4,60.43,9.81,26.29,32.51,32.4,0.75,8.92,15.36,0.59,3.76,73.0
Jaipur,21.79,41.61,6.01,13.64,18.21,34.76,0.55,7.89,23.09,0.29,3.41,58.0
Jaipur,16.61,34.12,6.55,13.3,16.18,29.2,0.7,8.26,27.28,0.48,2.31,59.0
Jaipur,18.98,52.87,6.37,14.71,17.82,29.33,0.71,8.24,28.54,0.48,3.25,56.0
Jaipur,24.33,63.57,6.16,14.11,17.5,31.03,0.7,8.88,30.62,0.47,3.81,72.0
Jaipur,27.44,60.62,6.36,17.86,19.77,29.69,0.61,8.34,32.68,0.34,3.28,66.0
Jaipur,20.99,51.22,8.73,22.98,25.14,27.83,0.66,8.18,22.16,0.44,3.12,56.0
Jaipur,26.51,59.18,8.06,24.82,28.07,28.67,0.78,7.47,21.71,0.44,2.28,62.0
Jaipur,23.6,53.25,7.02,19.95,23.81,28.04,0.67,7.01,20.28,0.3,3.13,54.0
Jaipur,34.83,69.69,11.66,30.98,33.74,28.95,0.93,8.28,23.75,0.83,4.03,74.0
Jaipur,23.5,52.14,9.42,25.4,27.75,27.69,0.76,9.06,24.22,0.34,3.18,66.0
Jaipur,25.15,47.41,13.95,25.82,32.35,34.52,0.89,9.09,18.91,0.75,4.75,71.0
Jaipur,24.36,52.15,11.34,23.75,27.25,26.44,0.71,9.29,22.95,0.65,3.93,67.0
Jaipur,21.1,47.3,7.05,12.95,15.77,19.84,0.59,10.4,31.19,0.33,2.85,54.0
Jaipur,16.14,35.13,6.77,8.97,13.4,24.65,0.51,10.69,24.24,0.15,2.41,48.0
Jaipur,14.15,39.86,7.27,15.62,18.86,25.69,0.63,9.93,23.46,0.21,2.83,51.0
Jaipur,24.43,59.12,9.8,19.88,24.01,24.04,0.65,10.04,20.5,0.22,2.65,62.0
Jaipur,38.82,86.92,13.3,26.56,31.6,26.58,0.82,10.25,20.06,0.42,3.26,74.0
Jaipur,30.54,59.34,17.96,27.99,38.88,27.86,0.79,9.23,16.91,0.69,4.43,79.0
Jaipur,27.07,51.56,10.36,23.46,28.87,29.62,0.64,9.48,27.44,0.3,3.26,71.0
Jaipur,18.96,35.01,12.11,20.54,28.72,30.37,0.58,9.48,22.86,0.33,3.33,49.0
Jaipur,16.54,32.83,16.3,22.27,34.21,37.51,0.55,9.08,16.74,0.18,3.66,55.0
Jaipur,22.73,50.61,15.54,23.25,33.83,32.57,0.55,9.01,17.44,0.13,2.73,55.0
Jaipur,30.21,78.41,14.51,26.2,34.22,27.67,0.62,9.15,23.13,0.34,2.91,70.0
Jaipur,32.54,83.01,10.84,33.57,34.93,26.99,0.68,10.06,29.8,0.36,2.96,81.0
Jaipur,29.51,71.19,8.95,32.1,32.29,27.72,0.6,9.54,28.48,0.24,2.62,83.0
Jaipur,21.37,38.6,5.3,19.92,20.97,29.61,0.71,8.02,35.23,0.55,1.44,61.0
Jaipur,33.85,74.26,10.06,29.1,33.3,29.05,0.79,10.17,25.45,0.45,3.25,71.0
Jaipur,28.53,58.55,6.77,21.43,23.03,26.59,0.64,8.1,37.06,0.32,2.19,67.0
Jaipur,32.6,65.44,5.59,16.2,18.68,28.79,0.71,9.35,47.36,0.3,1.69,80.0
Jaipur,35.62,94.08,5.93,27.03,27.8,20.71,0.88,13.71,59.27,1.02,3.33,100.0
Jaipur,40.64,86.19,8.54,36.86,36.37,21.09,1.0,10.84,55.24,0.74,3.99,102.0
Jaipur,76.2,278.62,6.28,30.03,29.2,16.55,0.76,10.43,54.68,0.6,3.22,172.0
Jaipur,48.84,126.7,6.4,24.7,24.99,20.21,0.78,13.95,44.59,0.45,2.55,168.0
Jaipur,37.33,92.83,6.76,22.8,25.57,18.1,0.74,11.52,50.27,0.28,2.65,109.0
Jaipur,41.72,113.38,6.15,19.03,21.74,15.46,0.61,9.51,46.82,0.21,2.41,98.0
Jaipur,34.07,95.18,7.29,22.04,24.42,16.54,0.73,10.83,52.79,0.32,3.03,102.0
Jaipur,41.85,109.13,5.97,26.0,26.2,14.87,0.71,9.48,51.98,0.6,2.83,104.0
Jaipur,44.32,90.87,6.84,20.77,24.02,17.77,0.8,9.48,62.56,0.96,3.74,107.0
Jaipur,33.27,66.84,8.62,25.13,28.55,18.31,0.82,10.07,41.34,0.37,3.76,87.0
Jaipur,30.64,72.35,10.48,24.95,30.26,19.62,0.78,8.85,28.3,0.39,3.94,69.0
Jaipur,30.69,60.06,13.16,26.64,35.44,18.88,0.78,10.32,19.56,0.65,4.72,79.0
Jaipur,29.18,63.56,10.58,31.21,36.05,19.29,0.72,9.95,26.79,0.28,3.88,66.0
Jaipur,38.76,106.73,8.2,24.26,28.22,17.32,0.71,10.19,26.85,0.33,2.63,83.0
Jaipur,48.45,102.12,7.4,16.32,21.02,15.33,0.69,9.76,25.67,0.34,2.84,104.0
Jaipur,45.66,129.19,7.78,23.22,26.12,15.44,0.61,9.76,30.17,0.23,2.36,109.0
Jaipur,46.92,113.69,8.69,20.48,24.92,13.75,0.62,9.98,29.47,0.21,2.71,120.0
Jaipur,41.91,98.81,7.84,18.96,23.18,12.51,0.59,10.2,30.56,0.15,2.53,103.0
Jaipur,41.74,95.25,6.31,18.84,21.36,12.52,0.63,9.5,33.44,0.16,2.7,95.0
Jaipur,41.8,91.76,6.09,16.03,20.4,11.7,0.53,10.53,32.96,0.13,3.32,96.0
Jaipur,47.34,110.12,6.96,17.61,22.24,11.86,0.68,11.22,27.63,0.21,3.37,96.0
Jaipur,52.69,117.34,6.75,18.88,22.17,13.94,0.59,11.6,28.01,0.22,1.67,119.0
Jaipur,46.04,99.4,7.04,19.2,22.08,21.08,0.63,10.37,27.16,0.21,1.63,103.0
Jaipur,40.92,76.34,6.97,24.28,26.31,27.4,0.7,10.15,25.25,0.39,2.87,98.0
Jaipur,34.56,64.03,6.1,22.09,23.66,26.98,0.63,9.0,32.9,0.26,1.89,68.0
Jaipur,39.77,78.8,5.89,24.4,25.99,28.97,0.79,9.53,36.67,0.44,1.73,81.0
Jaipur,37.12,88.64,5.9,13.91,17.29,26.05,0.64,8.87,47.16,0.29,1.62,81.0
Jaipur,33.02,57.44,4.54,18.46,18.66,27.45,0.69,9.17,51.68,0.35,1.72,71.0
Jaipur,32.74,65.97,7.1,17.45,22.7,26.57,0.61,8.72,28.57,0.22,2.84,76.0
Jaipur,34.66,65.64,6.12,19.5,23.69,27.63,0.61,8.85,29.54,0.2,2.88,66.0
Jaipur,36.69,62.54,5.55,20.76,23.93,31.65,0.49,9.54,33.78,0.22,3.17,71.0
Jaipur,18.11,44.42,6.45,19.82,21.08,22.22,0.65,9.17,24.83,0.32,3.08,53.0
Jaipur,17.51,41.82,5.82,19.45,20.77,26.38,0.68,10.11,24.43,0.47,3.24,54.0
Jaipur,25.74,54.95,8.25,25.92,29.81,39.41,0.83,10.96,25.01,1.18,5.02,66.0
Jaipur,31.01,72.81,10.98,34.89,38.69,45.45,0.75,11.96,30.88,2.03,9.83,83.0
Jaipur,29.93,65.55,5.76,29.16,29.57,36.73,0.73,13.78,29.12,2.04,19.09,80.0
Jaipur,30.87,66.13,10.12,34.98,37.66,40.5,0.93,11.67,34.1,2.6,21.62,81.0
Jaipur,39.35,90.64,12.25,39.69,41.63,34.08,0.84,11.15,31.95,2.64,16.98,95.0
Jaipur,35.31,73.74,6.87,28.17,28.26,29.62,0.71,11.8,45.97,1.24,5.94,95.0
Jaipur,38.07,73.3,6.63,31.86,30.82,31.38,0.68,13.04,41.91,1.37,7.3,78.0
Jaipur,43.01,95.61,6.94,33.6,31.97,30.55,0.91,12.0,42.05,1.36,7.77,88.0
Jaipur,51.77,100.67,18.15,36.11,45.44,37.79,1.48,9.57,31.55,2.77,9.46,106.0
Jaipur,43.48,92.61,17.46,37.18,45.98,36.22,1.07,9.38,33.02,2.89,9.87,105.0
Jaipur,42.7,98.12,19.65,44.26,51.72,36.15,1.04,11.48,43.2,2.6,10.12,108.0
Jaipur,39.96,92.04,18.11,44.44,50.57,27.22,0.75,9.87,36.15,2.18,8.88,104.0
Jaipur,48.35,101.36,10.01,41.18,39.6,27.19,0.83,10.85,49.24,2.0,8.81,104.0
Jaipur,49.71,107.82,9.7,42.69,41.41,36.85,0.96,10.65,48.34,2.85,10.71,106.0
Jaipur,53.72,141.72,8.87,36.43,40.35,41.86,0.86,12.75,49.59,2.73,9.37,125.0
Jaipur,57.76,127.04,9.57,43.28,43.42,40.28,0.91,12.99,51.24,2.68,8.91,128.0
Jaipur,64.81,138.94,22.71,54.6,64.61,55.81,1.28,12.33,48.5,3.39,12.35,136.0
Jaipur,54.17,128.95,10.18,50.34,48.83,48.69,1.02,14.93,52.1,2.67,10.35,136.0
Jaipur,56.0,143.55,6.05,36.55,35.05,43.0,0.88,16.03,63.12,1.69,14.0,127.0
Jaipur,54.41,113.18,5.94,33.99,33.19,49.37,0.88,13.6,56.63,1.25,7.93,123.0
Jaipur,46.17,106.5,7.61,39.01,38.88,44.59,0.95,12.7,43.18,1.55,7.89,109.0
Jaipur,54.76,152.29,10.18,42.73,42.37,44.34,0.94,13.55,51.21,1.65,8.73,120.0
Jaipur,58.89,126.29,25.3,58.75,69.59,59.93,1.16,12.82,40.89,3.29,10.53,143.0
Jaipur,67.33,150.71,50.83,63.6,98.5,62.2,1.37,14.51,38.57,5.16,17.47,149.0
Jaipur,73.4,164.0,67.61,66.43,112.9,61.36,1.43,13.83,30.96,7.03,25.1,193.0
Jaipur,23.12,41.7,6.99,18.45,20.19,25.72,0.73,9.78,25.91,0.36,4.06,55.0
Jaipur,27.05,51.3,5.19,18.36,19.88,24.77,1.01,12.24,36.92,0.37,4.53,78.0
Jaipur,24.8,130.77,12.53,24.22,32.89,47.61,0.73,12.67,36.7,0.33,3.7,126.0
Jaipur,21.94,54.24,9.32,24.33,28.41,37.07,0.64,12.02,35.83,0.3,3.85,57.0
Jaipur,19.12,47.48,9.62,28.33,31.24,38.26,0.64,9.8,26.62,0.36,3.68,61.0
Jaipur,27.19,50.73,10.36,32.12,33.68,31.58,0.9,9.82,26.84,0.55,4.15,65.0
Jaipur,26.9,54.28,7.79,24.19,25.67,40.1,0.68,9.43,32.48,0.58,3.99,73.0
Jaipur,27.03,51.05,8.47,19.63,24.39,44.21,0.7,9.74,29.76,0.4,3.64,68.0
Jaipur,25.61,53.09,8.99,24.11,27.99,43.81,0.66,10.29,30.07,0.46,3.19,73.0
Jaipur,27.44,59.9,12.03,34.71,37.66,60.83,0.8,10.7,32.86,0.42,2.41,69.0
Jaipur,29.95,62.25,10.83,30.08,36.69,56.24,0.68,10.36,26.63,0.47,4.85,75.0
Jaipur,31.39,59.21,9.96,32.41,33.03,43.87,0.73,12.69,30.47,0.35,3.27,64.0
Jaipur,44.03,80.25,11.97,37.61,41.12,48.18,0.82,11.02,30.72,0.63,3.68,86.0
Jaipur,34.58,59.59,12.16,30.07,33.99,50.82,0.89,11.16,25.37,0.64,4.06,83.0
Jaipur,36.95,63.85,8.97,24.27,26.21,48.38,0.73,10.06,27.44,0.59,3.67,76.0
Jaipur,33.45,66.62,10.18,22.91,27.99,49.8,0.92,11.7,23.04,0.78,4.79,75.0
Jaipur,27.09,59.48,11.48,26.06,31.55,55.72,0.7,10.67,21.93,0.64,4.66,74.0
Jaipur,28.09,63.19,4.25,22.66,22.46,20.43,0.85,16.07,64.54,0.46,2.77,100.0
Jaipur,26.14,55.73,7.15,18.0,22.52,40.6,0.7,11.11,25.31,0.58,4.43,72.0
Jaipur,56.74,115.21,9.41,34.64,36.8,50.9,0.85,11.14,37.87,1.01,4.91,108.0
Jaipur,47.43,100.18,8.87,32.6,33.37,37.1,0.8,11.11,30.86,0.68,3.57,103.0
Jaipur,33.88,86.65,6.58,23.16,23.29,28.5,0.62,12.13,36.19,0.35,2.85,91.0
Jaipur,37.92,77.7,7.03,24.3,24.16,29.15,0.65,11.6,38.34,0.39,3.08,83.0
Jaipur,27.82,58.29,6.75,15.52,19.23,31.73,0.54,11.86,30.67,0.38,3.08,71.0
Jaipur,28.04,53.45,10.54,16.66,24.8,44.9,0.62,12.44,19.33,0.55,4.72,67.0
Jaipur,36.65,88.55,10.34,21.14,28.3,46.56,0.72,11.59,27.36,0.81,4.29,80.0
Jaipur,44.2,91.4,12.13,29.12,31.57,39.13,0.71,9.63,24.31,0.63,3.52,88.0
Jaipur,34.48,77.85,12.37,33.23,34.07,37.35,1.46,10.6,28.16,0.56,4.3,89.0
Jaipur,31.61,62.65,8.54,26.98,28.04,34.53,0.85,9.82,39.37,0.46,3.73,81.0
Jaipur,23.04,50.06,7.75,23.56,25.9,33.91,0.77,10.22,32.61,0.33,3.03,64.0
Jaipur,26.26,54.39,8.58,23.14,26.76,36.24,0.73,10.25,34.98,0.37,3.79,59.0
Jaipur,16.72,38.05,6.98,23.87,24.68,29.99,0.53,11.5,38.27,0.19,3.39,54.0
Jaipur,34.8,70.51,7.42,24.82,29.5,49.54,0.93,11.36,33.16,0.67,5.55,75.0
Jaipur,59.09,129.05,14.57,51.44,53.49,52.75,0.87,14.03,53.36,3.39,14.02,145.0
Jaipur,42.39,98.69,3.61,24.81,22.72,19.77,0.85,18.85,84.46,0.75,3.3,135.0
Jaipur,38.46,106.02,9.98,31.78,35.08,16.28,0.87,12.82,51.14,0.8,2.65,91.0
Jaipur,34.26,87.27,10.22,34.99,36.6,18.55,0.73,9.85,60.73,0.54,4.44,90.0
Jaipur,39.05,116.74,10.27,31.52,35.16,21.24,0.63,11.82,58.17,0.56,4.77,101.0
Jaipur,39.88,109.51,10.33,31.17,35.7,21.88,0.71,12.25,47.95,0.57,3.99,112.0
Jaipur,36.97,78.85,12.23,37.98,41.66,20.29,0.91,12.29,58.09,0.63,4.42,101.0
Jaipur,42.6,93.5,27.07,43.74,59.87,25.29,1.6,13.59,55.4,1.75,7.77,110.0
Jaipur,46.27,110.43,27.5,36.53,53.59,26.1,1.45,13.55,52.94,2.6,10.61,128.0
Jaipur,49.69,134.35,28.93,39.79,59.47,27.06,1.51,15.17,38.66,2.67,10.97,142.0
Jaipur,45.29,125.59,15.25,36.27,43.5,26.34,1.04,13.5,61.09,1.21,5.71,132.0
Jaipur,46.08,121.18,10.34,35.51,36.62,27.87,0.86,12.61,64.76,0.73,3.91,116.0
Jaipur,41.4,96.36,14.05,41.56,45.27,25.48,0.96,12.73,57.44,0.86,5.35,109.0
Jaipur,40.71,93.61,18.82,35.7,45.26,26.86,1.1,14.66,65.75,1.19,5.46,109.0
Jaipur,44.59,106.73,14.2,36.63,41.59,26.93,1.2,16.58,75.99,1.47,6.96,125.0
Jaipur,44.88,113.56,30.74,33.36,54.39,31.17,1.47,16.55,69.83,2.41,9.04,128.0
Jaipur,48.68,162.11,19.58,36.14,46.21,26.03,0.99,11.75,54.78,1.62,8.62,144.0
Jaipur,38.72,135.7,12.16,28.92,38.5,25.05,0.8,12.73,47.12,0.53,6.18,137.0
Jaipur,47.59,224.38,10.66,27.38,33.2,24.3,0.74,17.05,58.64,0.44,5.53,132.0
Jaipur,92.68,473.02,11.35,25.64,31.65,28.48,0.96,13.03,62.1,0.59,4.13,457.0
Jaipur,55.19,161.64,12.65,30.85,35.21,27.44,0.94,14.8,67.87,0.97,5.11,199.0
Jaipur,54.01,149.74,13.62,34.35,38.05,30.52,1.06,17.0,66.0,1.47,6.17,140.0
Jaipur,53.6,157.93,12.67,22.5,27.18,24.0,0.85,15.36,69.9,1.14,5.55,138.0
Jaipur,72.04,368.18,12.45,26.9,31.91,21.96,0.97,13.88,72.74,0.7,4.68,258.0
Jaipur,52.49,129.76,10.08,25.97,29.28,20.04,0.81,14.74,81.83,0.75,4.12,194.0
Jaipur,47.63,116.91,10.86,28.17,32.05,20.17,0.77,13.23,68.09,0.56,4.14,121.0
Jaipur,55.41,183.47,11.6,26.02,30.99,19.01,0.75,12.31,70.5,0.49,3.56,124.0
Jaipur,44.23,132.07,13.12,23.79,30.85,21.39,0.88,11.44,50.55,0.34,3.34,164.0
Jaipur,25.64,48.73,13.75,23.52,31.78,26.11,0.84,16.52,44.18,0.31,3.75,82.0
Jaipur,28.96,61.5,12.1,31.5,36.46,23.04,0.8,10.25,64.48,0.55,4.27,86.0
Jaipur,35.71,94.58,9.42,30.34,33.08,18.71,0.68,9.19,66.58,0.46,3.82,101.0
Jaipur,36.19,83.64,13.46,39.88,42.78,21.91,0.84,9.88,64.75,0.6,3.98,102.0
Jaipur,48.81,120.22,8.37,28.01,29.15,21.75,0.78,11.78,68.35,0.93,4.61,121.0
Jaipur,36.6,95.8,16.44,30.55,38.39,24.04,1.04,11.35,57.42,1.18,6.92,107.0
Jaipur,54.54,105.01,13.38,29.52,35.78,29.01,0.95,10.76,40.58,1.29,7.6,124.0
Jaipur,54.38,110.79,12.99,29.71,35.85,26.67,0.9,11.13,43.64,1.21,6.53,130.0
Jaipur,41.39,85.23,12.19,29.15,34.3,22.0,0.78,10.81,36.61,0.77,4.43,100.0
Jaipur,35.97,77.06,12.59,33.33,38.14,21.36,0.8,15.47,49.95,0.84,4.66,93.0
Jaipur,41.39,97.62,13.14,33.04,38.74,25.67,0.86,14.35,50.94,1.13,9.29,113.0
