City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI
Visakhapatnam,30.49,93.56,9.58,33.41,25.56,6.78,0.77,15.85,14.54,1.81,3.06,87
Visakhapatnam,31.8,102.51,9.63,28.23,22.85,7.16,0.83,11.6,15,2.38,3.93,91
Visakhapatnam,37.15,104.69,15.62,36.12,31.91,7.17,0.86,12.35,8.66,2.55,5.63,103
Visakhapatnam,44.75,133.71,18.2,45.4,38.95,7.48,0.88,22.5,8.84,3.16,4.71,110
Visakhapatnam,43.25,133.41,8.31,35.51,25.64,6.01,0.94,10.1,17.23,3.16,5.88,126
Visakhapatnam,28.42,103.06,11.85,36.19,28.89,5.34,0.95,17.8,10.37,2.34,5.13,108
Visakhapatnam,27.5,89.44,13.6,35.23,29.79,5.19,0.88,14.67,9.43,1.83,3.93,101
Visakhapatnam,27.02,103.61,20.57,32.42,33.96,4.97,0.87,21.15,4.48,3.23,4.9,91
Visakhapatnam,23.63,77.64,21.08,25.85,30.79,5.33,0.72,19.17,4.17,2.34,4.15,96
Visakhapatnam,32.96,109.5,13.85,43.6,34.45,6.14,0.63,8.55,9.24,2.85,5.75,86
Visakhapatnam,25.61,85.39,8.02,41.37,28.52,5.39,0.64,12.44,17.83,2.48,5.67,105
Visakhapatnam,22.42,79.8,14.26,22.97,23.82,4.41,0.8,4.42,5.25,2.47,4.12,81
Visakhapatnam,23.73,81.76,19.81,23.77,28.74,5.25,0.85,6.88,5.09,2.87,5.12,80
Visakhapatnam,33.69,99.18,14.32,22.46,23.58,5.62,0.66,5.13,9.26,2.02,3.52,100
Visakhapatnam,46.44,103.22,9.42,28.5,24.09,23.08,0.85,8.17,34.53,1.5,5.01,86
Visakhapatnam,27.28,106.57,14.48,42.29,34.27,6.29,0.8,7.57,30.51,3.53,7.25,96
Visakhapatnam,20.65,85.16,16.65,31.55,30.32,6.09,0.71,9.19,7.99,2.46,6.18,99
Visakhapatnam,28.84,107.04,20.1,36.27,35.64,6.95,0.84,16.08,7.94,3.54,5.54,89
Visakhapatnam,31.45,120.82,20.27,42.89,39.3,7.41,0.87,19.8,9.43,4.6,7.18,110
Visakhapatnam,35.3,116.16,15.75,33.42,30.58,7,0.8,6.68,10.95,2.97,5.23,114
Visakhapatnam,31.25,102.2,15.92,24.69,26.08,5.86,0.75,5.09,7.71,1.83,4.44,111
Visakhapatnam,22.48,68.45,10.03,18.99,18.27,5.28,0.65,3.89,8,1.3,3.58,88
Visakhapatnam,21.76,73.93,14.91,28.49,27.27,5.19,0.71,4.05,8.68,1.56,4.51,71
Visakhapatnam,25.62,86.99,20.55,44.16,40.2,6.25,0.79,2.61,7.01,3.47,9.56,79
Visakhapatnam,29.58,78.81,8.56,33.58,24.82,6.46,0.65,3.6,23.29,2.45,5.58,85
Visakhapatnam,26.19,68.03,10.22,26.87,22.6,5.44,0.61,3.32,17.99,1.7,3.72,72
Visakhapatnam,21.88,60.43,13.66,22.74,23.2,5.26,0.6,2.76,8.57,1.87,4.71,63
Visakhapatnam,37.51,114.06,14.93,23.73,24.76,5.05,0.88,3.31,8.22,2.18,4.54,83
Visakhapatnam,38.9,120.33,12.73,27.19,24.81,24.31,0.79,2.88,11.15,2.46,3.92,116
Visakhapatnam,29.45,96.85,12.22,23.62,22.35,34.25,1.01,2.41,9.02,1.9,4.55,113
Visakhapatnam,25.92,104.1,16.81,19.16,23.85,38.69,0.83,3.27,8.65,2.88,3.22,102
Visakhapatnam,18.89,65.88,14.16,15.71,19.87,42.9,0.61,5.58,7.06,1.89,3.17,85
Visakhapatnam,12.9,52.79,8.44,15.86,15.3,43.25,0.61,5.1,10.51,1.08,2.73,56
Visakhapatnam,13.18,50.34,4.75,18.79,13.85,25.06,0.58,5.3,10.63,1.14,3.53,46
Visakhapatnam,15.1,55.1,9.33,35.9,26.68,13.04,0.57,6.22,5.82,1.88,4.35,50
Visakhapatnam,59.67,198.42,10.9,49.52,35.21,12.07,1.16,4.15,25.37,5.16,10.52,97
Visakhapatnam,52.61,180.09,4.74,32.12,20.93,31.66,0.86,2.49,36.58,2.56,4.47,175
Visakhapatnam,65.23,220.1,6.93,42.18,28.07,26.72,0.95,3.66,32.99,3.03,3.88,160
Visakhapatnam,67.2,216.54,7.84,31.58,23.17,31.93,0.9,3.34,26.11,2.39,4.32,190
Visakhapatnam,56.08,194.4,11.34,35.5,28.1,25.79,0.85,3.37,15.57,2.01,3.2,163
Visakhapatnam,54.82,183.91,6.11,22.26,16.8,41.26,0.64,2.01,23.67,2.06,2.71,166
Visakhapatnam,61.23,188.33,8.18,26.94,20.98,16.66,1.16,4.41,33.61,3.34,5.08,151
Visakhapatnam,56.23,171.44,4.67,18.5,13.62,26.89,0.81,3.73,36.53,2.85,4.14,163
Visakhapatnam,49.08,163.64,5.63,11.09,10.49,3.62,0.87,3.19,25.23,2.72,4.09,140
Visakhapatnam,44.74,147.05,4.91,10.19,9.26,23.45,0.71,3.32,24.45,2.42,3.59,138
Visakhapatnam,43.14,168.58,7.54,11.43,12.19,9.65,0.98,2.82,17.65,2.92,4.07,135
Visakhapatnam,37.06,122.82,5.88,10.67,10.43,5.51,0.69,2.64,19.63,2.03,4.12,129
Visakhapatnam,45,113.4,5.28,4.13,6.02,7.08,0.9,7.43,23.34,1.98,3.35,116
Visakhapatnam,29.21,130.06,10.51,19.75,18.92,12.63,0.84,9.12,15.88,2.87,5.45,111
Visakhapatnam,35.01,127.26,10.53,40.82,30.27,4.86,0.97,7.74,16,2.45,5.64,125
Visakhapatnam,40.21,139.76,13.36,42.51,33.59,5.31,0.96,6.94,14.09,2.52,4.46,117
Visakhapatnam,38.02,124.52,11.59,38.62,29.97,6.32,0.68,25.27,11.39,2.07,3.34,127
Visakhapatnam,31.98,117.35,11.57,32,26.43,6.16,0.79,9.84,11.98,2.28,3.52,108
Visakhapatnam,32.84,120.24,14.11,32.44,28.73,17.9,0.67,13.58,11.28,1.49,2.2,115
Visakhapatnam,26.16,103.66,10.78,28.5,23.92,12.54,0.73,10.67,10.02,1.69,2.06,106
Visakhapatnam,29.8,104.97,9.9,29.1,23.53,5.34,0.77,11.11,13.22,1.88,2.5,101
Visakhapatnam,39.15,123.66,9.88,31.19,24.62,7.44,0.82,7.83,17.42,1.63,2.05,109
Visakhapatnam,57.41,131.82,5.22,33.59,22.11,4.44,0.75,7.1,26.98,1.94,1.84,126
Visakhapatnam,31.75,127.6,7.55,34.42,24.46,3.11,0.79,6.71,32.66,2.08,2.7,120
Visakhapatnam,39.54,117.65,12.21,51.29,37.33,1.9,1.06,18,29.81,3.99,6.75,106
Visakhapatnam,33.95,112.15,11.21,44.94,32.14,1.71,0.85,29.13,19.85,3.07,5.7,114
Visakhapatnam,33.91,103.26,6.99,42.39,28.22,2.52,0.8,17.44,23.55,3.83,6.86,111
Visakhapatnam,37.1,107.98,6.56,31.49,22.21,4.8,0.77,4.73,24.16,3.35,6.07,103
Visakhapatnam,45.29,106.33,7.38,29.3,21.59,8.43,0.76,6.79,30.85,4.59,8.09,103
Visakhapatnam,50.58,137.62,6.03,33.15,22.59,14.25,0.79,7.03,26.69,4.12,5.68,87
Visakhapatnam,29.74,101.8,17.14,44.6,37.79,3.6,0.9,6.22,19.75,4.76,10.42,97
Visakhapatnam,42.08,113.64,18.3,50.29,41.75,3.73,0.86,9.46,16.86,5.72,17.77,109
Visakhapatnam,50.27,126.08,5.74,31.49,21.31,12.96,0.85,7.79,25.76,4.88,6.84,88
Visakhapatnam,38.91,123.12,8.69,35.15,25.77,4.53,0.84,8.96,22.76,5.45,9.33,117
Visakhapatnam,45.26,127.45,8.4,35.69,25.79,6.4,0.85,13.73,18.08,6.15,8.71,121
Visakhapatnam,37.51,118.95,6.51,32.28,22.46,3.04,0.74,11.74,18.21,5.39,7.21,109
Visakhapatnam,55.58,133.27,6.45,46.77,30.12,5.79,0.9,14.09,31.21,5.53,10.18,119
Visakhapatnam,47.28,116.44,5.79,51.94,32.33,5.43,0.82,15.56,40.04,6.59,14.42,122
Visakhapatnam,37.53,113.19,8.34,49.11,32.91,3.74,0.74,14.49,24.99,5.61,13.34,99
Visakhapatnam,46.44,131.6,8.97,51.42,34.76,4.03,0.86,23.45,21.92,7.58,11.37,119
Visakhapatnam,27.89,94.44,5.57,43.7,27.77,2.49,0.75,12.47,35.08,4.56,10.61,112
Visakhapatnam,39.18,130.58,10.88,54.95,38.2,2.65,0.97,18.97,21.48,7.25,15.75,101
Visakhapatnam,37.35,138.02,7.87,46.38,31.2,2.71,0.76,21.26,24.49,5.66,10.97,122
Visakhapatnam,40.03,141.42,11.35,40.83,30.06,4.1,0.69,21.41,19.68,3.92,9.24,135
Visakhapatnam,33.4,100.52,12.51,53.01,38.49,5.01,0.78,9.52,17.89,6.24,22.56,109
Visakhapatnam,40.58,120.64,8.07,45.39,30.84,5.24,0.84,18.11,25.52,5.4,11.08,100
Visakhapatnam,59.13,196.5,11.49,56.36,39.33,7.92,1.08,11.91,13.25,10.35,19.07,153
Visakhapatnam,37.62,105.75,9.24,38.69,28.1,4.81,0.89,6.32,17.01,5.81,12.49,126
Visakhapatnam,28.8,66.8,11.94,41.36,31.71,4.09,0.82,9.01,21.5,5.3,14.08,86
Visakhapatnam,56.84,114.49,20.05,63.61,50.14,5.83,1.11,8.07,11.88,9.83,26.43,104
Visakhapatnam,39.46,81.53,7.26,37.97,26.09,4.9,0.73,8.51,25.95,6.12,16.7,98
Visakhapatnam,35.47,71.35,5.17,28.75,19.5,5.85,0.68,8.96,24.19,4.23,13.81,75
Visakhapatnam,22.96,61.28,7.14,26.62,19.97,5.84,0.64,7.11,11.66,3.77,7.76,60
Visakhapatnam,30.65,84.08,7.75,27.46,20.91,6.72,0.79,8.36,16.2,3.88,9.33,73
Visakhapatnam,40.18,105.25,7.6,47.96,31.68,6.71,0.81,13.28,19.68,5.36,11.1,98
Visakhapatnam,30.4,106.57,9.54,50.51,34.62,6.97,0.87,14.79,17.03,7.6,20.77,100
Visakhapatnam,25.84,91.36,12.85,42.21,32.9,7.97,0.8,14.17,9.36,5.24,14.78,105
Visakhapatnam,20.4,77.9,8.26,39.65,27.81,8.58,0.63,14.86,11.36,5.79,21.77,80
Visakhapatnam,29.39,92.4,14.88,50.5,38.96,7.99,0.66,9.93,6.8,5.5,15.59,88
Visakhapatnam,33.41,141.22,10.19,43.53,31.44,7.41,1.02,14.2,10.3,7.05,12.82,107
Visakhapatnam,33.55,139.81,11.72,40.73,31.2,7.02,0.68,14.65,11.12,6.83,11.15,132
Visakhapatnam,33.67,85.62,13.64,41.48,33.15,6.54,0.61,14.04,6.21,5.4,11.03,110
Visakhapatnam,25.58,91.73,17.5,39.32,35.15,5.7,0.7,10.14,5.42,5.97,15.23,80
Visakhapatnam,30.74,139.65,15.7,46.97,37.74,5.3,0.69,31.92,6.92,5.89,10.78,107
Visakhapatnam,26.75,100.5,10.06,35.87,27.26,5.77,0.59,23.57,7.95,3.32,6.01,128
Visakhapatnam,31.12,121.6,11.42,40.55,30.85,4.98,0.83,9.07,9.17,4.87,9.05,129
Visakhapatnam,25.62,106.83,10.77,34.25,26.97,7.96,0.63,7.67,9.32,4.2,7.9,108
Visakhapatnam,20.88,95.85,8.9,34.46,25.57,6.4,0.5,7.07,11.47,4.08,7.44,102
Visakhapatnam,34.28,118.77,11.76,41.25,31.5,6.85,0.52,6.76,10.65,5.13,11.37,110
Visakhapatnam,28.47,84.28,11.2,41.79,31.34,6.26,0.37,6.88,4.38,4.2,9.27,106
Visakhapatnam,41.9,130.91,16.51,49.44,39.72,8.12,0.95,5.05,13.19,8.1,20.31,106
Visakhapatnam,57.36,161.99,20.86,59.13,48.41,9.14,1.07,6.75,14.7,8.11,19.16,143
Visakhapatnam,40.74,106.84,7.75,33.3,24.01,9.25,0.63,12.61,25.08,5.28,13.23,117
Visakhapatnam,58.92,110.31,16.16,48.17,38.77,11.25,0.93,9.67,12.78,7.76,19.72,106
Visakhapatnam,34.17,71.59,5.19,24.07,17.02,9.8,0.57,11.45,20.48,4.46,7.92,89
Visakhapatnam,20.21,48.5,2.79,12.57,8.96,7.2,0.44,14.75,24.05,1.91,6.87,57
Visakhapatnam,20.03,47.3,3.46,13.26,9.86,7.28,0.39,14.46,18.31,2.03,4.23,46
Visakhapatnam,16.74,50.23,9.48,17.67,17.1,6.6,0.49,15.32,9.97,3.01,7.32,49
Visakhapatnam,29.76,102.17,11.47,35.69,28.3,6.63,0.89,15.27,12.02,5.05,16.02,75
Visakhapatnam,29.61,81.88,9.2,35.82,26.53,5.46,1.05,5.87,16.25,4.26,10.06,100
Visakhapatnam,19.61,49.3,22.44,40.12,39.59,4.58,0.67,13.09,7.5,5.41,17.78,78
Visakhapatnam,17.07,54.79,21.73,40.79,39.36,4.61,0.7,12.45,4.78,5.29,16.02,52
Visakhapatnam,27.38,50.55,22.79,39.75,39.68,5.41,0.75,15.04,3.57,4.77,11.66,71
Visakhapatnam,24.48,70.71,18.77,38.05,35.49,6.43,0.93,10.33,4.97,4.66,11.24,53
Visakhapatnam,26.17,96.67,13.3,36.98,30.48,6.59,0.76,14.9,8.75,5.11,11.05,85
Visakhapatnam,32.33,124.88,14.67,43.05,34.83,7.19,0.98,9.68,7.18,6.07,11.7,104
Visakhapatnam,26.12,90.2,13.03,34.39,28.89,7.49,0.88,10.89,6.41,4.4,9.58,113
Visakhapatnam,17.8,58.85,17.24,32.18,31.13,8.13,0.79,15.37,3.58,4.49,10.4,75
Visakhapatnam,25.11,49.19,32.58,45.85,50.87,8.68,0.84,11.42,2.98,6.96,16.1,68
Visakhapatnam,29.95,92.72,20.07,38.31,36.69,8.33,0.99,13,6.39,5.97,13.49,83
Visakhapatnam,21.59,57.12,17.1,41.77,36.12,8.01,0.86,10.46,6.44,6.27,14.99,88
Visakhapatnam,22.25,44.55,26.53,38.1,41.84,9.55,0.71,14.35,3.96,6.56,15,82
Visakhapatnam,14.45,26.19,27.97,35.05,41.39,9.13,0.56,8.44,2.49,8.11,15.38,52
Visakhapatnam,24.41,82.32,21.6,29.55,33.27,9.73,0.79,14.27,6.81,4.98,9.74,63
Visakhapatnam,30.46,103.55,11.38,38.34,29.64,7.86,0.74,11.71,15.62,6.99,12.1,90
Visakhapatnam,36.4,104.83,14.67,40.32,33.38,8.43,0.82,16.17,10.84,6.33,13.76,98
Visakhapatnam,29.25,82.66,11.2,26.37,23.14,9.1,0.69,13.81,12.65,4.61,13.66,102
Visakhapatnam,42.33,110.48,23.83,40.05,40.68,13.41,1.09,13.23,11.31,8.31,29.15,90
Visakhapatnam,38.76,100.88,11.89,29.49,25.35,11.8,1.04,11.26,9.43,6.95,21.26,101
Visakhapatnam,38.11,101.57,7.43,22.38,17.94,10.34,0.75,10.36,15.09,5.31,11.18,108
Visakhapatnam,44.17,162.64,5.18,29.12,19.7,11.33,1.17,15.21,10.91,5.5,4.95,113
Visakhapatnam,46.96,108.8,13.25,16.53,19.51,23.08,1.06,17.68,13.95,7.57,17.64,96
Visakhapatnam,39.9,91.54,9.41,9.45,12.24,23.08,1.03,12.4,19,5.41,15.28,113
Visakhapatnam,49.19,107.54,11.17,13.93,16.42,23.08,1.35,14.32,15.85,7.59,17.78,112
Visakhapatnam,51.98,128.99,6.45,11.32,11.27,23.08,1.05,10.99,11.92,6.69,20.74,108
Visakhapatnam,36.68,93,7.58,9.43,11.19,2.84,0.7,9.77,15.12,7.85,19.49,112
Visakhapatnam,29.83,81.31,9.73,10.6,13.56,4.12,0.73,11.5,21.25,6.11,20.19,77
Visakhapatnam,45.17,124.19,15.13,15.42,20.51,2.82,1.24,9.78,12.48,9.97,32.15,109
Visakhapatnam,30.77,84.5,9.69,11.86,14.17,2.47,0.88,10.12,10.44,7.66,25.86,97
Visakhapatnam,26.34,57.94,6.68,11.76,11.72,2.46,0.57,7.02,4.44,4.05,20,82
Visakhapatnam,35.18,105.31,4.73,9.73,9.03,5.14,0.79,9.85,22.84,5.29,10.53,108
Visakhapatnam,32.64,106.67,5.44,9.42,9.43,5.12,0.65,13.95,19.52,5.27,13.29,109
Visakhapatnam,46.44,103.22,9.42,28.5,24.09,23.08,0.85,8.17,34.53,1.5,5.01,102
Visakhapatnam,20.11,52.18,19.18,36.1,34.79,9.54,0.71,11.7,19.76,5.35,15.59,62
Visakhapatnam,18.05,52.41,19.62,39.29,36.84,8.68,0.77,3.19,14.59,4.48,13.57,56
Visakhapatnam,23.49,80.31,11.34,32.1,26.31,7.35,0.84,6.27,21.65,6.41,10.85,64
Visakhapatnam,29.19,108.49,12.63,35.22,29.01,6.81,0.94,5.22,27.72,5.47,8.75,98
Visakhapatnam,33.74,106.76,17,42.43,35.44,6.52,0.95,10.84,17.76,5.37,12.5,111
Visakhapatnam,35.28,98.36,21.98,42.02,40.22,5.6,0.95,14.92,17.79,5.44,14.41,104
Visakhapatnam,33.52,91.75,15.98,41.39,35,5.03,1.03,11.65,20.83,5.76,13.93,93
Visakhapatnam,34.27,97.09,21.38,47.83,42.83,6.12,1.06,12.33,17.62,4.73,14.54,96
Visakhapatnam,39.35,93.44,8.6,39.29,28.02,6.93,0.73,11.27,28.48,3.61,11.06,107
Visakhapatnam,37.09,85.61,6.65,33.06,22.99,6.25,0.68,13.99,32.83,2.16,5.95,86
Visakhapatnam,42.98,98.42,7.28,34,24.13,7.16,0.84,11.14,38.86,1.87,6.42,83
Visakhapatnam,35.14,66.68,4.12,15.97,11.84,6.4,0.47,43.29,39.25,0.57,6.59,91
Visakhapatnam,14.11,45.52,14.42,21.64,23.23,4.27,0.5,13.71,18.83,0.99,7.31,60
Visakhapatnam,9.76,27.66,3.26,9.06,7.46,3.87,0.43,14.52,36.58,0.51,2.81,43
Visakhapatnam,14.75,37.77,9.46,20.6,18.65,4.08,0.54,14.57,35.98,1.18,5.13,53
Visakhapatnam,15.09,80.12,24.8,20.87,31.27,3.86,0.61,13.48,18.88,2.72,9.12,77
Visakhapatnam,6.64,31.12,8.82,14.1,14.67,3.09,0.5,13.67,19.18,1.82,5.37,44
Visakhapatnam,6.63,20.53,8.07,18.22,16.42,3.16,0.59,19.71,21.31,1.97,7.87,42
Visakhapatnam,12.12,31.34,25.95,30.68,37.57,3.45,0.89,11.8,16.54,1.64,8.91,64
Visakhapatnam,15.48,34.22,25.39,31.57,37.43,3.7,0.93,13.94,15,4.6,10.74,84
Visakhapatnam,23.9,50.1,67.93,41.9,77.63,3.96,1.62,14.48,14.53,6.71,18.8,106
Visakhapatnam,35.29,116.42,90.84,35.82,89.98,4.86,1.27,36.42,13.48,6.79,18.05,131
Visakhapatnam,27.57,78.88,34.87,29.53,44.05,6.92,1.19,13.16,12.48,4.48,12.92,89
Visakhapatnam,32.77,99.56,32.53,32.42,43.7,10.69,1.32,9.55,13.14,4.6,15.39,98
Visakhapatnam,27.7,87.41,31.47,38.3,46.08,13.79,0.96,11.82,15.39,5.14,16.13,93
Visakhapatnam,26.46,89.36,39.38,42.8,54.78,15.67,1.24,15.85,15.7,6.83,22.83,97
Visakhapatnam,42.61,185.5,77.73,43.36,86.26,16.1,1.19,7.74,11.51,8.45,22.33,117
Visakhapatnam,26.99,88.4,14.96,41.21,34.2,32.57,0.63,28.81,22.9,4.52,17.29,109
Visakhapatnam,30.49,81.94,23.38,55.32,46.89,27.01,0.85,31.92,22.39,5.57,13.47,74
Visakhapatnam,57.44,157.35,30.91,65.83,60.15,28.27,0.87,21.33,23.63,9.66,23.43,114
Visakhapatnam,25.84,80.25,23.95,47.16,44.64,15.95,0.93,28.64,20.76,4.82,10.91,81
Visakhapatnam,24.45,99.34,26.21,45.24,45.52,2.96,0.72,26.95,14.83,4.74,11.31,100
Visakhapatnam,27.58,112.85,22.29,33.36,35.88,3.35,0.68,21.97,21.4,4.88,14.47,101
Visakhapatnam,28.92,161.21,24.9,34.79,38.75,4.75,0.6,21.58,24.13,3.05,8.76,133
Visakhapatnam,28.02,46.85,1.95,27.55,15.79,3.44,0.56,30.78,43.62,2.96,8.28,147
Visakhapatnam,45.56,72.39,2.26,21.17,13.09,3.13,0.62,22.43,66.99,2.78,7.42,75
Visakhapatnam,32.93,56.18,5.98,29.73,20.68,1.13,0.74,24.58,52.67,2.97,8.97,83
Visakhapatnam,7.02,20.34,7.31,24.67,19.06,1.3,0.56,23,26.63,2.52,8.84,48
Visakhapatnam,8.55,22.06,5.42,21.09,15.63,2.27,0.51,21.46,28.19,2.07,5.72,45
Visakhapatnam,10.32,23.93,17.22,40.82,35.71,1.31,0.8,29.33,19.51,3.62,9.25,52
Visakhapatnam,5.29,17.65,6.04,25.84,18.66,2.58,0.53,61.41,26.21,2.15,4.57,64
Visakhapatnam,10.5,23.78,4.96,22.41,15.92,2.67,0.52,20.41,27.52,2.07,5.82,44
Visakhapatnam,15.67,26.01,21.98,38.11,38.29,1.8,0.78,21.7,21.41,3.18,8.46,62
Visakhapatnam,5.08,8.16,13.55,29.46,26.85,2.36,0.69,23.81,17.4,2.45,7.5,74
Visakhapatnam,37.82,88.58,22.91,56.87,48.88,1.16,1.44,22.24,19.29,5.48,12.05,121
Visakhapatnam,18.29,60.5,25.55,37.56,40.96,4.16,0.8,23.34,31.21,3.26,8.72,93
Visakhapatnam,116.65,192.8,32.3,41.26,47.34,4.86,1.11,26.63,22.5,1.27,5.51,132
Visakhapatnam,40.46,61.36,6.39,22.82,17.3,2.55,0.58,20.81,28.22,2.73,6.2,284
Visakhapatnam,31.24,50.3,3.28,22.14,14.43,3.49,0.82,24.43,42.64,2.38,5.34,60
Visakhapatnam,41.58,69.57,7.2,35,23.77,3.33,0.79,20.54,43.45,2.15,5.82,81
Visakhapatnam,63.19,109,25.5,42.84,43.48,12.52,1,18.43,37.39,3.85,8.31,101
Visakhapatnam,78.9,144.14,22.21,40.43,39.56,17.77,1.06,18.88,33.46,5.51,12.84,163
Visakhapatnam,86.71,157.26,25.08,43.75,43.67,16.22,0.95,16.03,41.03,6.17,16.87,134
Visakhapatnam,144.72,259.91,11.94,47.03,34.74,23.41,1.13,21.69,55.81,6.3,15.98,281
Visakhapatnam,109.46,194.85,24.05,61.03,51.98,16.76,1.27,18.52,42.93,7.01,18.57,307
Visakhapatnam,114.41,252.29,25.48,66.87,56.28,17.58,1.25,23.79,47.37,7.57,21.39,271
Visakhapatnam,116.67,183.4,11.14,54.7,38.15,15.05,1.18,24.78,60.65,7.16,17.16,266
Visakhapatnam,97.75,153.08,6.25,49.32,31.31,12.77,0.95,31.16,63.15,5.23,11.69,275
Visakhapatnam,77.22,174.76,44.7,76.77,77.19,13.36,1.05,21.67,37.14,7.16,16.22,169
Visakhapatnam,57.05,142.8,30.38,57.39,55.22,12.24,0.93,19.4,33.06,6.63,16.24,158
Visakhapatnam,38.34,88.54,14.13,41.66,33.73,6.36,0.88,11.09,42.15,4.12,9.27,111
Visakhapatnam,37.12,98.86,22.24,43.05,40.98,2.37,1.1,6.17,39.97,4.52,11.43,105
Visakhapatnam,36.97,104.19,14.02,36.46,30.8,21.37,0.74,2.78,51.42,4.52,10.57,103
Visakhapatnam,41.18,78.79,3.02,26.24,16.35,10.84,0.92,5.74,70.23,2.91,6.99,98
Visakhapatnam,55.7,104.68,2.94,30.96,18.83,42.86,1,7.36,78.85,2.8,7.56,107
Visakhapatnam,59.7,108.74,2.79,35.91,21.37,30.83,1.11,5.88,74.13,3.08,8.74,110
Visakhapatnam,57.56,111.17,3.63,38.74,23.55,10.14,0.84,8.04,79.93,5.27,11.02,109
Visakhapatnam,46.69,92.64,2.95,29.13,17.88,10.57,0.72,8.71,69.31,4.39,11.24,96
Visakhapatnam,46.28,85.5,2.89,23.71,14.96,11.51,0.71,7.21,66.6,3.98,8.4,82
Visakhapatnam,73.45,129.85,2.47,24.11,14.83,13.57,0.76,8.92,86.67,3.81,8.16,105
Visakhapatnam,69.65,120.93,2.69,26.1,16.04,12.15,0.77,8.16,92.94,4.07,9.7,152
Visakhapatnam,51.21,101.16,2.88,29.86,18.22,9.97,0.69,7.72,87.78,3.9,8.82,114
Visakhapatnam,53.08,100.93,2.99,33.47,20.15,10.77,0.75,8.3,84.27,3.99,10.49,106
Visakhapatnam,68.83,119.7,3.06,41.14,24.34,11.77,0.81,7.53,79.97,4.32,10.56,112
Visakhapatnam,90,147,3.55,85.93,48.58,12.55,1.27,9.9,43.62,5.97,14.9,136
Visakhapatnam,93.79,148.19,2.69,30.06,18.13,11.64,0.92,7.95,91.45,4.68,9.62,226
Visakhapatnam,72.71,119.26,2.87,28.31,17.37,10.91,0.85,9.67,84.34,4.67,9.1,169
Visakhapatnam,44.67,80.81,3.12,29.73,18.36,8.41,0.64,8.46,63.97,4.06,9.32,111
Visakhapatnam,61.52,105.51,3.13,33.07,20.13,9.67,0.8,8.7,71.8,4.72,8.93,87
Visakhapatnam,64.34,102.9,2.9,29.06,17.81,10.27,0.8,8.3,77.18,4.64,7.83,134
Visakhapatnam,56.81,94.56,2.49,23.67,14.62,10.36,0.74,8.46,78.8,4.28,6.69,102
Visakhapatnam,65.08,113.55,2.82,29.86,18.18,10.17,0.75,9.17,88.44,4.53,8.07,106
Visakhapatnam,71.12,125.12,2.71,33.16,19.84,9.85,0.82,9.14,84.58,4.62,11.04,132
Visakhapatnam,63.36,113.04,3.29,34.16,20.84,9.51,0.74,8.34,82.55,3.79,7.67,125
Visakhapatnam,76.4,129.34,2.7,32.77,19.64,10.06,0.69,8.42,91.88,4.26,6.92,137
Visakhapatnam,58.41,110.56,3.46,42.14,25.23,9.36,0.69,8.35,83.84,4.44,8.28,129
Visakhapatnam,36.8,73.78,3.03,30.32,18.06,7.63,0.62,9.99,66.87,3.34,7.6,92
Visakhapatnam,17.03,48.31,3.66,24.57,16.04,6.3,0.68,8.84,46.24,2.22,5.26,64
Visakhapatnam,12.79,48.71,6.63,30.6,21.67,6.12,0.91,9.02,42,3.15,7.48,63
Visakhapatnam,24.02,95.84,29.64,37.62,44.11,7.15,0.95,7.82,40.3,5.08,11.08,91
Visakhapatnam,27.82,96.94,29.83,39.95,45.5,7.63,1.03,8.27,36.34,5.69,11.32,97
Visakhapatnam,34.71,112.54,39.06,43.66,54.98,8.86,1.1,6.22,34.18,6.2,13.11,106
Visakhapatnam,37.07,110.43,11.7,35.91,28.61,10.64,0.95,8.72,47.92,4.4,9.01,105
Visakhapatnam,36.82,71.34,4.09,25.16,16.72,13.26,0.89,7.86,65.75,3.01,6.26,85
Visakhapatnam,27.12,54.86,3.71,23.35,15.44,13.29,0.84,7.37,54.39,2.7,7.35,69
Visakhapatnam,46.59,84,3.45,26.75,17.03,14.5,0.96,7.26,66.3,3.37,6.68,76
Visakhapatnam,75.61,121.94,2.95,27.03,16.78,15.92,1.12,8.24,74.21,4.93,7.53,128
Visakhapatnam,75.54,126.76,3.12,27,16.91,14.8,1.14,6.7,78.9,4.66,7.67,143
Visakhapatnam,74.33,124.21,2.82,27.03,16.67,13.42,1.1,7.84,77.99,4.5,7.16,153
Visakhapatnam,68.72,118.43,2.94,26.22,16.34,12.62,1.02,7.57,85.54,3.77,7.51,140
Visakhapatnam,72.61,145.62,10.87,38.84,29.5,13.95,1.12,8.36,71.85,5.06,8.77,136
Visakhapatnam,71.04,103.22,2.8,27.8,17.06,11.59,1.02,8.05,88.12,3.58,7.49,137
Visakhapatnam,80.01,103.22,3.15,33.74,20.51,12.24,1.13,8.9,89.28,4.06,6.8,154
Visakhapatnam,94.38,103.22,3.06,41.64,24.62,20.96,1.44,5.84,71.56,5.84,9.01,186
Visakhapatnam,81.26,103.22,9.55,42.48,30.37,9.64,1.26,7.8,75.76,6.87,11.71,224
Visakhapatnam,62.22,103.22,22.95,52.05,46.34,9.98,1.16,9.19,52.37,6.58,12.59,120
